date,country,position,streams,artists,artist_genres,duration,explicit,name
2015/02/01,nz,88,17368,Arctic Monkeys,"permanent wave, modern rock, rock, garage rock, sheffield indie",272394,False,Do I Wanna Know?
2018/12/06,mx,77,641804,"Lady Gaga, Bradley Cooper","art pop, dance pop, pop, hollywood",215733,False,Shallow
2020/05/07,eg,59,8716,Marwan Moussa,"egyptian trap, egyptian hip hop",184000,False,ذهاب وعودة
2021/08/26,ph,71,327082,Ben&Ben,opm,227370,False,Pagtingin
2019/11/14,cr,155,23772,"Maroon 5, Cardi B","dance pop, pop, rap",235545,True,Girls Like You (feat. Cardi B) - Cardi B Version
2016/12/01,no,10,462851,Sia,"dance pop, australian dance, pop, australian pop",210920,False,The Greatest
2014/11/23,gt,95,2360,G.R.L.,"dance pop, pop, post-teen pop, girl group",198306,False,Ugly Heart
2021/11/04,pe,177,94640,Rels B,"urbano espanol, trap latino, spanish hip hop, r&b en espanol",209680,False,A Mí
2018/02/08,sv,37,18803,Dua Lipa,"dance pop, pop, uk pop",209320,False,New Rules
2016/11/24,uy,166,6891,Justin Bieber,"pop, canadian pop",200786,False,Sorry
2018/11/08,is,39,18287,Dean Lewis,"pop, australian pop, uk pop",196493,True,Be Alright
2019/02/14,ch,43,88915,Fero47,german hip hop,216200,True,JAJA
2020/05/28,bo,125,15158,Travis Scott,"slap house, rap",243836,True,goosebumps
2014/12/14,ec,24,12364,Selena Gomez,"dance pop, pop, post-teen pop",227360,False,The Heart Wants What It Wants
2021/02/11,ma,187,10790,Ninho,"french hip hop, pop urbaine",227117,True,Tout en Gucci
2015/11/26,it,45,132437,One Direction,"pop, talent show, boy band, post-teen pop",209040,False,A.M.
2021/03/04,lu,40,6617,"Master KG, Nomcebo Zikode","afro soul, south african pop, bolobedu house, south african house",342612,False,Jerusalema (feat. Nomcebo Zikode)
2018-03-08,uy,155,8688,No Te Va Gustar,"rock uruguayo, reggae uruguayo, latin rock, rock en espanol, latin alternative",297999,False,Tan Lejos
2016/12/15,se,84,233793,"Jonas Blue, JP Cooper","neo mellow, pop, uk pop, pop dance, uk dance, dance pop, tropical house, edm",196613,False,Perfect Strangers
2019/08/15,global,112,5816195,"Tyler, The Creator","hip hop, rap",190066,True,EARFQUAKE
2020/07/02,ec,183,29714,Queen,"classic rock, glam rock, rock",214653,False,Another One Bites The Dust - Remastered 2011
2020/07/23,sg,51,79949,James Arthur,"talent show, pop, uk pop",211466,False,Say You Won't Let Go
2022/12/08,ng,92,43032,"ODUMODUBLVCK, Zlatan, ECko Miles","afro drill, afropop, nigerian pop",184077,True,PICANTO
2020/01/23,cz,82,37377,Halsey,"pop, indie poptimism, etherpop, electropop, dance pop",201660,True,Without Me
2020/10/01,gb,113,435619,"Lady Gaga, Bradley Cooper","art pop, dance pop, pop, hollywood",215733,False,Shallow
2020/04/09,bo,63,22537,"Justin Quiles, Natti Natasha, Farruko, Lenny Tavárez, Dalex, Zion","latin hip hop, reggaeton, trap argentino, latin pop, reggaeton flow, rap latina, r&b en espanol, trap latino",258600,False,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix"
2021/08/26,sg,1,641020,"The Kid LAROI, Justin Bieber","australian hip hop, pop, canadian pop",141805,True,STAY (with Justin Bieber)
2017/02/16,at,196,10756,Nicky Jam,"trap latino, latin hip hop, reggaeton",219506,False,El Amante
2018/09/13,no,21,312063,Post Malone,"melodic rap, dfw rap, rap",231266,True,Better Now
2020/06/04,bg,4,26078,"THE SCOTTS, Travis Scott, Kid Cudi","slap house, ohio hip hop, hip hop, rap",165977,True,THE SCOTTS
2020/01/09,de,86,1069078,Mark Forster,german pop,220893,False,194 Länder - Single Version
2022/07/14,ng,138,17970,"Adekunle Gold, Lucky Daye","r&b, nigerian hip hop, alternative r&b, alte, azontobeats, afropop, indie r&b, pop, nigerian pop",174117,True,Sinner
2019/03/21,nz,128,50136,Jess Glynne,"pop, australian pop, uk pop, pop dance, dance pop, tropical house, post-teen pop",193923,False,I'll Be There
2020/06/11,tr,131,215152,maNga,"turkish pop, turkish rock",272040,False,Cevapsız Sorular
2019/05/09,nz,158,43632,Drake,"canadian pop, toronto rap, canadian hip hop, hip hop, rap",210925,True,Nice For What
2020/02/13,nz,116,59300,Harry Styles,pop,240133,False,Falling
2021/09/30,au,159,232320,Ariana Grande,"dance pop, pop",172324,True,positions
2017/03/09,sg,49,105333,Ed Sheeran,"pop, uk pop",176746,False,Bibia Be Ye Ye
2014/01/05,fr,45,37264,GIMS,"rap conscient, francoton, french hip hop",226480,False,Bella
2022/03/10,pe,96,144171,Olivia Rodrigo,pop,229226,False,traitor
2020/03/19,hn,97,13884,"Reik, J Balvin, Lalo Ebratt","reggaeton, latin arena pop, dominican pop, latin pop, reggaeton flow, mexican pop, colombian hip hop, reggaeton colombiano, trap latino",217253,False,Indeciso
2017/03/02,cr,18,72446,Wisin,"trap latino, latin hip hop, reggaeton",238800,False,Vacaciones
2018/05/03,nl,61,314892,"Josylvio, Hef, Moeman",dutch hip hop,242886,True,Op Je Hoede
2019/11/14,sv,152,11576,The Police,"classic rock, album rock, rock, permanent wave",253920,False,Every Breath You Take
2020/11/05,in,190,224962,"Marshmello, Bastille","progressive electro house, pop, modern rock, pop dance, metropopolis, dance pop, pop rock, brostep, edm",214289,False,Happier
2017/01/26,ca,140,143537,Eminem,"hip hop, detroit hip hop, rap",322226,True,"Lose Yourself - From ""8 Mile"" Soundtrack"
2016/03/10,pe,59,28130,Jason Derulo,"pop rap, pop, dance pop, edm, post-teen pop",207719,False,Want to Want Me
2015/09/03,mt,19,4768,Little Mix,"girl group, talent show, pop, uk pop, dance pop, post-teen pop",211786,False,Black Magic
2015/09/10,lt,154,1816,"Flo Rida, Sage The Gemini, Lookas","pop rap, southern hip hop, pop, rap, miami hip hop, viral rap, electro house, electronic trap, hyphy, dance pop, bass trap, edm",190185,False,GDFR (feat. Sage the Gemini & Lookas)
2015/12/03,ph,58,110300,Maroon 5,pop,235493,True,Sugar
2018/01/11,be,168,25166,"Migos, Nicki Minaj, Cardi B","pop rap, queens hip hop, pop, hip pop, dance pop, atl hip hop, trap, hip hop, rap",307660,True,MotorSport
2021/07/29,ua,6,86988,"MORGENSHTERN, SODA LUV, OG Buda, blago white, MAYOT","russian drill, russian hip hop, russian trap",219428,True,Cristal & МОЁТ (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix
2019/01/17,bo,146,8897,Maluma,"reggaeton colombiano, trap latino, reggaeton",219600,False,El Préstamo
2022/01/20,my,69,94805,Bruno Mars,"dance pop, pop",217866,False,Talking to the Moon
2021/07/29,de,186,407998,"Bonez MC, RAF Camora","hamburg hip hop, german hip hop",181971,True,500 PS
2020/12/31,sg,59,77049,The Ronettes,"soul, brill building pop, classic girl group",181266,False,Sleigh Ride
2018/08/09,mx,33,990476,Cartel De Santa,"mexican hip hop, latin hip hop, narco rap",214153,False,Pollo y Conejo
2018/08/16,ec,98,25752,"Sebastian Yatra, Dalmata","latin hip hop, reggaeton, reggaeton flow, reggaeton colombiano, colombian pop, trap latino",203853,False,SUTRA
2017/06/29,cy,45,2122,Bruno Mars,"dance pop, pop",206693,False,That's What I Like
2021/05/20,no,68,133787,TIX,"russelater, norwegian pop, eurovision",201134,False,Kaller På Deg
2019/01/31,ee,38,9145,"Billie Eilish, Khalid","pop r&b, art pop, pop, electropop",200185,False,lovely (with Khalid)
2019/09/12,fr,142,320215,SCH,"pop urbaine, rap marseille, french hip hop",168688,True,Haut standing
2022/02/10,gt,166,44984,Jesse & Joy,"latin arena pop, mexican pop, latin pop",247640,False,Dueles
2018/06/21,ch,48,86158,"Kygo, Imagine Dragons","pop, modern rock, rock, pop dance, tropical house, edm",193320,False,Born To Be Yours
2016/03/31,mt,18,7061,Coldplay,"permanent wave, pop",258266,False,Hymn for the Weekend
2016/11/24,pa,190,3559,Romeo Santos,bachata,235133,False,Propuesta Indecente
2015/03/01,ee,140,1855,"John Legend, Jason Agel, Tiësto","pop, pop soul, urban contemporary, neo soul, big room, trance, tropical house, r&b, dutch edm, house, pop dance, slap house, dance pop, brostep, edm",251613,False,All of Me - Tiësto's Birthday Treatment Remix - Radio Edit
2020/12/31,es,156,298388,Lewis Capaldi,"pop, uk pop",215106,False,Before You Go
2021/01/07,it,177,210741,"Lady Gaga, Bradley Cooper","art pop, dance pop, pop, hollywood",215733,False,Shallow
2018/04/26,pt,115,26981,XXXTENTACION,"miami hip hop, emo rap",121886,False,changes
2016/05/19,do,124,5500,"Future, The Weeknd","southern hip hop, pop, canadian pop, canadian contemporary r&b, atl hip hop, trap, hip hop, rap",313546,True,Low Life (feat. The Weeknd)
2017/11/02,fr,3,1339971,Orelsan,"rap conscient, french hip hop, old school rap francais",163986,False,Basique
2020/02/13,lt,175,5183,"Lilas ir Innomine, Radvilas RA","lithuanian pop, lithuanian edm, lithuanian hip hop",212466,False,Rytojus Kaip Nors
2013/12/29,at,4,18917,Avicii,"pop rap, pop, pop dance, dance pop, edm",255093,False,Hey Brother
2018/02/01,it,91,276455,Emis Killa,"italian pop, italian hip hop",199378,False,Linda
2017/06/29,hn,76,10195,"Drake, Wizkid, Kyla","afropop, canadian pop, uk funky, nigerian pop, toronto rap, azonto, afro dancehall, nigerian hip hop, canadian hip hop, hip hop, rap",173986,False,One Dance
2018/06/28,pt,147,21944,"KYLE, Kehlani","pop rap, pop, viral rap, post-teen pop, r&b, dance pop, rap",191680,False,Playinwitme (feat. Kehlani)
2020/01/16,fr,82,463785,Tones And I,"pop, australian pop",200755,False,Never Seen the Rain
2022/09/22,gb,164,397918,Keane,"pop rock, neo mellow, piano rock",236160,False,Somewhere Only We Know
2016/02/18,is,47,5277,Ellie Goulding,"pop, indietronica, uk pop, post-teen pop, metropopolis, electropop, dance pop, edm",213445,False,On My Mind
2021/04/08,it,32,753040,"Massimo Pericolo, Crookers, Madame","trap metal italiana, italian pop, trap italiana, fidget house, italian hip hop",220235,True,AIRFORCE (feat. Madame)
2016/05/26,cl,179,40489,"Jacob Forever, Farruko","reggaeton, latin hip hop, cubaton, dominican pop, trap latino",216093,False,Hasta Que Se Seque el Malecón - Remix
2022/11/03,ee,128,6832,"Imanbek, BYOR","dance pop, tropical house, edm, pop dance, electro house, russian edm, slap house",151475,False,Belly Dancer
2022/09/29,ph,187,299764,December Avenue,"pinoy pop punk, opm",303880,False,Eroplanong Papel
2014/04/27,nz,47,13364,"will.i.am, Miley Cyrus, French Montana, Wiz Khalifa, Mustard","pop, pop rap, post-teen pop, trap, cali rap, gangster rap, dance pop, rap, hip hop, southern hip hop, pittsburgh rap",253520,True,Feelin' Myself
2016/11/24,hn,176,3964,Romeo Santos,bachata,235133,False,Propuesta Indecente
2021/07/15,do,192,12757,"Rochy RD, Mozart La Para","trap latino, dominican pop, rap dominicano, dembow",135226,False,Voy Pa la Calle
2021/04/01,lv,98,7358,MARINA,"pop, uk alternative pop, metropopolis, electropop, dance pop",154666,True,Bubblegum Bitch
2021/03/25,pt,123,45040,Wet Bed Gang,"trap tuga, hip hop tuga",250170,False,Sai do Meu Hood
2018/07/05,mt,154,2753,"Ed Sheeran, Beyoncé","dance pop, r&b, pop, uk pop",259550,False,Perfect Duet (Ed Sheeran & Beyoncé)
2019/03/21,ca,161,224404,"Kanye West, Lil Pump","chicago rap, rap, miami hip hop, viral rap, trap, emo rap",127946,True,I Love It (& Lil Pump)
2021/03/11,de,167,431110,"Bonez MC, RAF Camora, Maxwell","hamburg hip hop, german hip hop",188503,True,Ohne mein Team
2021/01/07,in,46,529924,Ved Sharma,desi pop,287374,False,"Malang (Title Track) [From ""Malang - Unleash The Madness""]"
2016/09/01,uy,20,21339,Twenty One Pilots,"modern rock, rock",195920,False,Heathens
2016/07/28,us,118,1232718,Post Malone,"melodic rap, dfw rap, rap",256533,True,White Iverson
2022/03/17,ch,29,95984,"Swedish House Mafia, The Weeknd","progressive electro house, pop, canadian pop, canadian contemporary r&b, pop dance, electro house, dance pop, edm",234000,False,Moth To A Flame (with The Weeknd)
2021/11/18,it,186,277641,Ultimo,"italian pop, italian adult pop",190840,False,Buongiorno vita
2022/03/24,lu,31,8475,CKay,afro r&b,164848,False,emiliana
2021/12/16,id,151,298597,NCT 127,"k-pop, k-pop boy group",215586,False,Favorite (Vampire)
2019/07/18,vn,158,15593,Chillies,"indie viet, v-pop",291650,False,Và Thế Là Hết
2021/11/18,be,107,66058,"Tiësto, KAROL G","pop, big room, reggaeton, trance, reggaeton colombiano, tropical house, pop dance, dutch edm, house, slap house, dance pop, brostep, edm",140500,True,Don't Be Shy
2016/06/23,ie,120,18677,ZAYN,"uk pop, dance pop, pop, post-teen pop",192133,False,LIKE I WOULD
2018/04/12,mt,118,2987,Lauv,"dance pop, pop, electropop",197436,False,I Like Me Better
2020/12/03,ua,154,14586,ssshhhiiittt!,russian post-punk,247678,True,засыпай
2022/09/15,sa,115,19116,Muslim - مُسلِم,egyptian alternative,195598,False,Etnaset
2017/11/23,be,54,52191,Damso,"rap conscient, rap belge, french hip hop, belgian hip hop, pop urbaine",206840,True,Θ. Macarena
2022/10/20,bg,23,20823,The Neighbourhood,"modern alternative rock, modern rock, pop, shimmer pop",240400,False,Sweater Weather
2016/10/20,sv,141,3956,Avicii,"pop rap, pop, pop dance, dance pop, edm",230613,False,Waiting For Love
2018/04/19,jp,44,82655,"The Chainsmokers, Halsey","pop, indie poptimism, etherpop, pop dance, electropop, dance pop, tropical house, edm",244960,False,Closer
2017/04/06,nl,98,234359,"The Weeknd, Daft Punk","pop, filter house, canadian pop, canadian contemporary r&b, electro",230453,True,Starboy
2019/10/31,global,171,4912652,"DJ Snake, Selena Gomez, Ozuna, Cardi B","pop rap, pop, trap latino, reggaeton, rap, puerto rican pop, post-teen pop, pop dance, electronic trap, dance pop, edm",212500,True,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)"
2017/07/06,co,107,41708,"Mike Posner, Seeb","pop rap, pop, norwegian pop, uk pop, pop dance, electro house, dance pop, tropical house, pop edm, edm",199226,True,I Took A Pill In Ibiza - Seeb Remix
2015/11/19,ec,139,7894,Demi Lovato,"uk pop, dance pop, pop, post-teen pop",214739,True,Cool for the Summer
2019/07/18,co,6,424606,"Lunay, Daddy Yankee, Bad Bunny","reggaeton flow, trap latino, latin hip hop, reggaeton, latin pop",266086,False,Soltera - Remix
2016/08/18,ar,33,256846,"Coldplay, Seeb","permanent wave, pop, norwegian pop, uk pop, pop dance, electro house, dance pop, tropical house, pop edm, edm",212647,False,Hymn for the Weekend - Seeb Remix
2015/12/31,cl,14,169990,Daddy Yankee,"trap latino, latin hip hop, reggaeton",224333,False,Vaivén
2022/04/28,hu,162,27241,Sia,"pop, dance pop, australian dance, australian pop",217746,False,Unstoppable
2017/06/08,tr,133,45642,"Ariana Grande, Nicki Minaj","queens hip hop, pop, hip pop, dance pop, rap",226160,True,Side To Side
2016/08/04,mx,185,184169,Banda MS de Sergio Lizárraga,"musica mexicana, banda, norteno",155986,False,Piénsalo (Inédita)
2014/11/09,br,75,50959,Hozier,"irish singer-songwriter, pop",241688,False,Take Me To Church
2020/01/16,pe,30,343085,"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez","latin hip hop, reggaeton, trap argentino, panamanian pop, reggaeton flow, r&b en espanol, trap latino, reggaeton colombiano",305962,True,Que Mas Pues - Remix
2018/06/28,bg,23,8550,"OneRepublic, Logic","pop rap, pop, conscious hip hop, piano rock, dmv rap, hip hop, rap",165626,False,Start Again (feat. Logic)
2020/09/10,bg,143,5478,"Ariana Grande, Justin Bieber","dance pop, pop, canadian pop",228482,False,Stuck with U (with Justin Bieber)
2021/07/01,se,158,155343,Perikles,"classic swedish pop, dansband, skansk musik, danspunk",220240,False,Var Ska Vi Sova Inatt
2022/03/17,au,14,653079,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast","salsa colombiana, modern salsa, latin hip hop, reggaeton, hollywood",216120,False,We Don't Talk About Bruno
2022/04/07,ru,168,102204,Zemfira,"tatar pop, classic russian rock, russian rock",198000,False,ХОЧЕШЬ?
2017/12/28,lu,11,8176,"Selena Gomez, Marshmello","progressive electro house, pop, post-teen pop, pop dance, dance pop, brostep, edm",197993,False,Wolves
2019/12/12,mx,193,560237,"Becky G, Natti Natasha","pop, trap latino, latin hip hop, reggaeton, latin pop, latin viral pop, rap latina, dance pop",188560,False,Sin Pijama
2022/01/13,no,199,61490,The Kid LAROI,"australian hip hop, pop",161384,True,WITHOUT YOU
2021/07/22,fr,185,291204,"Leto, Ninho","rap francais, pop urbaine, french hip hop",202680,True,Vie de star (feat. Ninho)
2015/03/08,is,109,1536,alt-J,"indie rock, modern rock",299710,False,Hunger Of The Pine
2017/10/26,global,37,11073444,Niall Horan,"uk pop, dance pop, pop, post-teen pop",223043,True,Too Much To Ask
2021/06/10,br,92,1086738,"Doja Cat, SZA","dance pop, r&b, pop, rap",208666,True,Kiss Me More (feat. SZA)
2017/06/22,sk,192,2781,"Ariana Grande, Nicki Minaj","queens hip hop, pop, hip pop, dance pop, rap",226160,True,Side To Side
2015/09/24,bg,5,6577,"Major Lazer, MØ, DJ Snake","pop rap, pop, danish pop, moombahton, uk pop, pop dance, electro house, electronic trap, electropop, dance pop, tropical house, edm",176561,False,Lean On (feat. MØ & DJ Snake)
2020/03/26,uy,175,12526,"Piso 21, Micro TDH","reggaeton, venezuelan hip hop, latin pop, trap venezolano, reggaeton colombiano, colombian pop, trap latino",231848,False,Te Vi
2020/12/17,hu,174,23194,"Drake, Lil Durk","drill, chicago rap, canadian pop, toronto rap, canadian hip hop, chicago drill, trap, hip hop, rap",261492,True,Laugh Now Cry Later (feat. Lil Durk)
2021/12/16,tr,98,392705,Sura İskenderli,"turkish pop, turkish trap pop",152989,False,YOK (Ee daha daha nasılsınız?)
2016/12/15,hk,142,16865,Adele,"british soul, pop, pop soul, uk pop",223080,False,Send My Love (To Your New Lover)
2018/01/25,sk,88,6879,"French Montana, Swae Lee","pop rap, southern hip hop, gangster rap, melodic rap, trap, hip hop, rap",233901,True,Unforgettable
2017/05/11,gt,89,12284,"De La Ghetto, Mambo Kingz, DJ Luian, Arcangel, Ozuna, Anuel AA","latin hip hop, reggaeton, puerto rican pop, trap boricua, reggaeton flow, trap latino",334924,True,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)"
2015/09/03,sg,100,18850,Ed Sheeran,"pop, uk pop",299146,False,I See Fire
2021/06/10,do,27,50190,"Justin Bieber, Daniel Caesar, Giveon","canadian contemporary r&b, r&b, pop, canadian pop",198081,True,Peaches (feat. Daniel Caesar & Giveon)
2018/01/18,hu,25,32184,Imagine Dragons,"modern rock, rock",187146,False,Thunder
2013/09/15,au,15,78255,Miley Cyrus,"dance pop, pop, post-teen pop",232466,False,We Can't Stop
2015/06/25,pl,244,2173,"Omarion, Chris Brown, Jhené Aiko","pop r&b, southern hip hop, pop, urban contemporary, hip pop, r&b, dance pop",226580,True,Post to Be (feat. Chris Brown & Jhene Aiko)
2019/08/29,lu,196,2335,"teamwork., Nina Nesbitt, AJ Mitchell","uk pop, dance pop, pop, alt z, neo-singer-songwriter, electropop, la pop, post-teen pop",205360,True,Afterhours
2023/04/06,mx,27,4350437,Yng Lvcas,"urbano latino, urbano mexicano",223992,False,La Bebe
